player,aces,bk_pts,bp_saved,crosscourt,deep,dfs,down_middle,down_the_line,err_deep,err_net,err_wide,err_wide_deep,first_aces,first_forced,first_in,first_pts,first_pts_won,first_unret,first_won,first_won_lte_3_shots,forced_err,in_play,in_play_won,induced_forced,inside_in,inside_out,net_pts,net_unforced,net_winner,passed_at_net,passing_shot_induced_forced,pt_ending,pts,pts_won,pts_won_lte_3_shots,return_forced,return_pts,return_pts_won,returnable,returnable_won,second_aces,second_forced,second_in,second_pts,second_pts_won,second_unret,second_won,second_won_lte_3_shots,serve_pts,serve_return,shallow,shots,shots_in_pts_lost,shots_in_pts_won,snv_pts,total_shots,unforced,unforced_bh,unforced_fh,unret,very_deep,winners,winners_bh,winners_fh
Lukas_Lacko,50.0,30.0,22.0,1068.0,469.0,21.0,571.0,154.0,70.0,21.0,14.0,0.0,30.0,6.0,390.0,234.0,147.0,3.0,98.0,87.0,6.0,700.0,387.0,45.0,68.0,241.0,72.0,2.0,28.0,2.0,4.0,656.0,1240.0,650.0,117.0,0.0,238.0,104.0,1508.0,387.0,0.0,0.0,82.0,119.0,54.0,0.0,36.0,30.0,238.0,584.0,112.0,3454.0,1769.0,1685.0,0.0,5228.0,642.0,66.0,56.0,3.0,175.0,305.0,28.0,38.0
Jack_Sock,530.0,118.0,64.0,1518.0,2810.0,135.0,1165.0,474.0,63.0,112.0,63.0,7.0,216.0,333.0,2630.0,1578.0,1146.0,27.0,764.0,750.0,414.0,4541.0,2198.0,781.0,131.0,901.0,552.0,122.0,260.0,72.0,36.0,3856.0,8749.0,5113.0,996.0,246.0,1686.0,590.0,8911.0,2198.0,18.0,81.0,634.0,951.0,498.0,3.0,332.0,246.0,1686.0,3497.0,945.0,15666.0,7925.0,7741.0,1298.0,30640.0,2863.0,228.0,364.0,46.0,908.0,1916.0,116.0,276.0
Sergiy_Stakhovsky,739.0,132.0,86.0,1494.0,2338.0,181.0,968.0,439.0,161.0,189.0,98.0,7.0,318.0,402.0,2605.0,1563.0,1185.0,3.0,790.0,894.0,450.0,4093.0,1995.0,906.0,121.0,430.0,806.0,106.0,314.0,110.0,20.0,3551.0,8788.0,5371.0,1134.0,256.0,1732.0,562.0,8538.0,1995.0,9.0,48.0,690.0,1031.0,570.0,0.0,380.0,240.0,1732.0,3302.0,873.0,14217.0,7263.0,6954.0,1422.0,30261.0,2975.0,270.0,312.0,5.0,819.0,1643.0,140.0,184.0
Matt_Reid,96.0,46.0,30.0,862.0,672.0,58.0,639.0,148.0,14.0,56.0,49.0,0.0,48.0,60.0,565.0,339.0,231.0,0.0,154.0,147.0,81.0,1025.0,541.0,196.0,63.0,256.0,112.0,22.0,22.0,36.0,4.0,927.0,2051.0,1015.0,204.0,20.0,402.0,156.0,2131.0,541.0,6.0,21.0,176.0,262.0,138.0,6.0,92.0,57.0,402.0,842.0,189.0,4115.0,2086.0,2029.0,66.0,6841.0,813.0,64.0,92.0,6.0,238.0,388.0,32.0,42.0
Tim_Smyczek,25.0,28.0,12.0,1524.0,826.0,43.0,932.0,245.0,98.0,42.0,56.0,0.0,15.0,24.0,615.0,369.0,234.0,3.0,156.0,111.0,30.0,1231.0,605.0,121.0,137.0,394.0,68.0,10.0,16.0,2.0,0.0,1182.0,2141.0,1016.0,162.0,0.0,408.0,168.0,2667.0,605.0,0.0,6.0,162.0,231.0,126.0,0.0,84.0,51.0,408.0,1048.0,224.0,5284.0,2808.0,2476.0,0.0,7516.0,1303.0,100.0,150.0,3.0,287.0,330.0,16.0,56.0
Daniel_Gimeno_Traver,82.0,42.0,20.0,1666.0,1085.0,55.0,898.0,349.0,35.0,14.0,21.0,0.0,42.0,60.0,825.0,495.0,366.0,9.0,244.0,156.0,69.0,1728.0,728.0,384.0,106.0,345.0,160.0,12.0,82.0,22.0,4.0,1455.0,2890.0,1441.0,201.0,10.0,542.0,198.0,3350.0,728.0,0.0,9.0,212.0,318.0,150.0,0.0,100.0,45.0,542.0,1313.0,441.0,8073.0,4059.0,4014.0,128.0,13201.0,983.0,112.0,92.0,15.0,434.0,583.0,40.0,90.0
Joao_Sousa,468.0,222.0,128.0,2756.0,3160.0,285.0,1460.0,803.0,154.0,119.0,63.0,14.0,243.0,423.0,3486.0,2092.0,1450.0,27.0,966.0,843.0,486.0,6491.0,3318.0,1665.0,291.0,1246.0,650.0,76.0,312.0,76.0,18.0,5659.0,12048.0,6219.0,1101.0,50.0,2358.0,942.0,12879.0,3318.0,15.0,63.0,964.0,1443.0,672.0,0.0,450.0,258.0,2358.0,5163.0,977.0,26770.0,13241.0,13529.0,388.0,43779.0,3694.0,334.0,408.0,27.0,1587.0,2604.0,108.0,430.0
Pablo_Andujar,137.0,136.0,84.0,2365.0,2764.0,75.0,1144.0,712.0,70.0,35.0,49.0,14.0,69.0,222.0,2185.0,1311.0,891.0,6.0,594.0,450.0,252.0,4501.0,2208.0,1041.0,146.0,706.0,620.0,42.0,336.0,118.0,48.0,3675.0,7493.0,4282.0,579.0,58.0,1384.0,558.0,8637.0,2208.0,0.0,30.0,510.0,765.0,348.0,0.0,232.0,129.0,1384.0,3390.0,1093.0,16517.0,8036.0,8481.0,630.0,31293.0,1914.0,178.0,216.0,6.0,1256.0,2228.0,160.0,308.0
Taro_Daniel,265.0,100.0,62.0,1772.0,1771.0,85.0,1130.0,420.0,112.0,84.0,14.0,0.0,120.0,185.0,1679.0,1005.0,717.0,21.0,482.0,452.0,200.0,2951.0,1459.0,581.0,63.0,585.0,396.0,84.0,238.0,68.0,14.0,2569.0,5462.0,3213.0,572.0,120.0,1050.0,388.0,5898.0,1459.0,3.0,15.0,376.0,564.0,270.0,0.0,180.0,120.0,1050.0,2312.0,708.0,13566.0,6832.0,6734.0,726.0,24730.0,1943.0,180.0,210.0,29.0,609.0,1201.0,68.0,184.0
Daniel_Cox,15.0,28.0,12.0,573.0,350.0,45.0,239.0,122.0,21.0,35.0,0.0,0.0,9.0,18.0,290.0,174.0,93.0,3.0,62.0,51.0,21.0,540.0,303.0,99.0,53.0,128.0,72.0,12.0,24.0,18.0,8.0,497.0,969.0,549.0,69.0,12.0,192.0,94.0,1135.0,303.0,0.0,3.0,76.0,114.0,54.0,0.0,36.0,18.0,192.0,449.0,98.0,1950.0,1012.0,938.0,92.0,3438.0,513.0,60.0,40.0,3.0,49.0,126.0,12.0,16.0
Eduardo_Russi,27.0,12.0,4.0,221.0,231.0,20.0,136.0,34.0,35.0,14.0,14.0,7.0,15.0,24.0,220.0,132.0,84.0,3.0,56.0,63.0,27.0,412.0,217.0,54.0,34.0,84.0,54.0,20.0,24.0,6.0,4.0,388.0,822.0,436.0,96.0,2.0,162.0,64.0,916.0,217.0,0.0,3.0,74.0,111.0,63.0,0.0,42.0,33.0,162.0,368.0,77.0,1091.0,563.0,528.0,66.0,2074.0,368.0,36.0,34.0,5.0,28.0,208.0,14.0,26.0
Ricardo_Hocevar,56.0,10.0,4.0,445.0,371.0,25.0,287.0,110.0,14.0,56.0,21.0,7.0,21.0,12.0,305.0,183.0,138.0,3.0,92.0,84.0,12.0,592.0,252.0,100.0,50.0,115.0,60.0,10.0,34.0,22.0,2.0,546.0,1083.0,634.0,105.0,8.0,210.0,72.0,1299.0,252.0,3.0,0.0,88.0,132.0,69.0,0.0,46.0,21.0,210.0,518.0,112.0,1955.0,1030.0,925.0,200.0,3864.0,520.0,46.0,52.0,5.0,84.0,222.0,16.0,32.0
Mauricio_Echazu,42.0,38.0,24.0,720.0,343.0,65.0,457.0,105.0,7.0,63.0,14.0,0.0,15.0,12.0,280.0,168.0,111.0,6.0,74.0,63.0,12.0,616.0,318.0,79.0,50.0,230.0,68.0,24.0,38.0,0.0,0.0,587.0,1133.0,640.0,99.0,8.0,230.0,104.0,1337.0,318.0,3.0,0.0,118.0,177.0,78.0,0.0,52.0,36.0,230.0,535.0,147.0,2645.0,1407.0,1238.0,100.0,4250.0,656.0,46.0,78.0,10.0,49.0,168.0,14.0,22.0
Teymuraz_Gabashvili,113.0,80.0,40.0,1829.0,1771.0,105.0,1148.0,390.0,21.0,63.0,7.0,0.0,57.0,102.0,1358.0,814.0,546.0,48.0,364.0,291.0,123.0,2869.0,1362.0,526.0,88.0,532.0,354.0,34.0,164.0,48.0,24.0,2377.0,4841.0,2533.0,375.0,10.0,918.0,370.0,5476.0,1362.0,6.0,21.0,374.0,561.0,276.0,0.0,184.0,84.0,918.0,2133.0,672.0,12853.0,6411.0,6442.0,132.0,21290.0,1532.0,148.0,170.0,50.0,756.0,1225.0,74.0,192.0
Gonzalo_Lama,25.0,24.0,16.0,660.0,434.0,35.0,301.0,139.0,63.0,35.0,21.0,7.0,15.0,15.0,360.0,216.0,168.0,3.0,112.0,99.0,18.0,638.0,263.0,157.0,49.0,173.0,26.0,8.0,8.0,0.0,0.0,635.0,1208.0,522.0,123.0,0.0,234.0,78.0,1464.0,263.0,0.0,3.0,90.0,135.0,66.0,0.0,44.0,24.0,234.0,585.0,112.0,2384.0,1250.0,1134.0,0.0,3576.0,623.0,52.0,60.0,3.0,98.0,191.0,10.0,30.0
Juan_Monaco,93.0,66.0,40.0,1689.0,1419.0,30.0,852.0,296.0,28.0,7.0,7.0,0.0,45.0,147.0,1135.0,681.0,459.0,9.0,306.0,234.0,159.0,2188.0,1114.0,467.0,109.0,363.0,216.0,32.0,118.0,20.0,16.0,1794.0,3747.0,2121.0,276.0,62.0,692.0,278.0,4111.0,1114.0,0.0,12.0,238.0,357.0,162.0,0.0,108.0,42.0,692.0,1606.0,460.0,9640.0,4875.0,4765.0,366.0,16733.0,1375.0,144.0,156.0,13.0,672.0,587.0,38.0,90.0
Julian_Reister,10.0,16.0,6.0,820.0,357.0,20.0,331.0,116.0,14.0,42.0,21.0,0.0,6.0,15.0,280.0,168.0,114.0,0.0,76.0,63.0,15.0,561.0,281.0,68.0,78.0,153.0,20.0,4.0,16.0,0.0,0.0,541.0,973.0,463.0,75.0,0.0,186.0,78.0,1219.0,281.0,0.0,0.0,74.0,111.0,48.0,0.0,32.0,12.0,186.0,492.0,126.0,2492.0,1288.0,1204.0,0.0,3487.0,508.0,36.0,60.0,0.0,14.0,212.0,12.0,36.0
Jeremy_Chardy,733.0,196.0,128.0,3055.0,2584.0,293.0,1754.0,902.0,112.0,147.0,49.0,21.0,357.0,492.0,4098.0,2460.0,1809.0,63.0,1204.0,1146.0,624.0,6429.0,3088.0,1583.0,243.0,1180.0,846.0,120.0,420.0,128.0,28.0,5751.0,12893.0,6908.0,1449.0,162.0,2584.0,918.0,12911.0,3088.0,6.0,132.0,946.0,1414.0,690.0,3.0,462.0,303.0,2584.0,5202.0,929.0,25262.0,12644.0,12618.0,982.0,43906.0,3889.0,332.0,454.0,90.0,1008.0,2648.0,146.0,390.0
Daniel_Smethurst,21.0,36.0,28.0,871.0,511.0,55.0,420.0,277.0,49.0,56.0,21.0,7.0,9.0,33.0,475.0,285.0,171.0,3.0,114.0,96.0,39.0,790.0,389.0,146.0,73.0,222.0,72.0,0.0,16.0,24.0,4.0,769.0,1490.0,889.0,126.0,26.0,292.0,118.0,1756.0,389.0,0.0,6.0,102.0,153.0,90.0,0.0,60.0,30.0,292.0,683.0,147.0,3096.0,1622.0,1474.0,270.0,5881.0,760.0,70.0,70.0,5.0,70.0,300.0,30.0,34.0
Federico_Delbonis,248.0,128.0,86.0,2170.0,2759.0,165.0,1872.0,587.0,105.0,77.0,42.0,21.0,120.0,309.0,2425.0,1455.0,1011.0,45.0,674.0,588.0,351.0,4374.0,2084.0,988.0,129.0,816.0,506.0,52.0,238.0,68.0,50.0,3710.0,8066.0,4318.0,777.0,108.0,1538.0,564.0,8538.0,2084.0,6.0,42.0,568.0,852.0,450.0,3.0,300.0,189.0,1538.0,3344.0,908.0,19061.0,9571.0,9490.0,546.0,32977.0,2619.0,266.0,262.0,50.0,1235.0,1614.0,100.0,242.0
Dusan_Lajovic,241.0,214.0,116.0,4569.0,4617.0,165.0,2690.0,965.0,133.0,77.0,77.0,7.0,123.0,447.0,4075.0,2445.0,1629.0,24.0,1086.0,834.0,480.0,7644.0,3690.0,1571.0,261.0,1508.0,996.0,158.0,468.0,158.0,18.0,6388.0,13069.0,7013.0,1047.0,74.0,2440.0,960.0,14790.0,3690.0,6.0,33.0,810.0,1215.0,591.0,3.0,394.0,213.0,2440.0,5818.0,1456.0,35271.0,17609.0,17662.0,552.0,59111.0,4240.0,398.0,490.0,39.0,2222.0,3025.0,174.0,494.0
Renzo_Olivo,28.0,64.0,42.0,1526.0,1092.0,75.0,703.0,231.0,63.0,35.0,21.0,0.0,12.0,60.0,860.0,516.0,342.0,3.0,228.0,147.0,81.0,1695.0,763.0,468.0,122.0,556.0,114.0,20.0,44.0,16.0,20.0,1490.0,2867.0,1597.0,198.0,52.0,546.0,216.0,3387.0,763.0,0.0,21.0,202.0,303.0,153.0,3.0,102.0,51.0,546.0,1349.0,292.0,7346.0,3731.0,3615.0,392.0,12669.0,1131.0,86.0,140.0,10.0,301.0,431.0,30.0,66.0
James_Ward,49.0,16.0,8.0,176.0,301.0,25.0,110.0,36.0,21.0,7.0,0.0,0.0,21.0,66.0,405.0,243.0,183.0,0.0,122.0,111.0,69.0,537.0,209.0,151.0,0.0,54.0,104.0,8.0,66.0,8.0,0.0,442.0,1078.0,676.0,126.0,46.0,208.0,60.0,1048.0,209.0,0.0,3.0,46.0,69.0,39.0,0.0,26.0,15.0,208.0,377.0,154.0,1774.0,881.0,893.0,198.0,4157.0,271.0,20.0,34.0,0.0,119.0,240.0,10.0,42.0
Bernard_Tomic,1095.0,214.0,156.0,4799.0,3689.0,195.0,1756.0,1359.0,42.0,84.0,28.0,14.0,525.0,564.0,4646.0,2790.0,2055.0,150.0,1366.0,1443.0,690.0,7160.0,3468.0,1614.0,261.0,1498.0,652.0,126.0,366.0,82.0,54.0,5932.0,14364.0,7853.0,1767.0,256.0,2822.0,930.0,13718.0,3468.0,6.0,126.0,966.0,1443.0,783.0,9.0,526.0,324.0,2822.0,5289.0,1153.0,27256.0,13405.0,13851.0,1552.0,50411.0,3479.0,356.0,390.0,211.0,1918.0,3366.0,190.0,446.0
Maximo_Gonzalez,14.0,26.0,14.0,753.0,476.0,10.0,198.0,194.0,28.0,19.0,14.0,0.0,6.0,15.0,325.0,195.0,126.0,0.0,84.0,60.0,18.0,701.0,370.0,175.0,56.0,208.0,60.0,8.0,42.0,16.0,10.0,616.0,1144.0,707.0,78.0,12.0,214.0,96.0,1446.0,370.0,0.0,3.0,84.0,126.0,51.0,0.0,34.0,18.0,214.0,579.0,119.0,2581.0,1292.0,1289.0,210.0,5061.0,455.0,54.0,36.0,0.0,49.0,226.0,20.0,36.0
Denis_Kudla,489.0,190.0,114.0,2614.0,3337.0,150.0,1438.0,780.0,112.0,63.0,42.0,7.0,237.0,340.0,2948.0,1768.0,1273.0,60.0,850.0,766.0,367.0,5424.0,2629.0,1140.0,112.0,840.0,684.0,84.0,282.0,108.0,58.0,4577.0,9881.0,5365.0,934.0,82.0,1890.0,694.0,10463.0,2629.0,6.0,27.0,710.0,1065.0,519.0,6.0,346.0,168.0,1890.0,4112.0,1137.0,21829.0,11040.0,10789.0,626.0,37429.0,3416.0,342.0,370.0,80.0,1379.0,1837.0,142.0,236.0
Philipp_Kohlschreiber,1561.0,570.0,332.0,7396.0,10816.0,505.0,4366.0,1958.0,586.0,434.0,308.0,49.0,750.0,1530.0,11745.0,7047.0,4983.0,111.0,3322.0,3177.0,1740.0,21079.0,10178.0,4808.0,484.0,2784.0,2034.0,208.0,1032.0,396.0,114.0,18507.0,39615.0,21122.0,4185.0,554.0,7626.0,2720.0,42373.0,10178.0,21.0,210.0,2928.0,4392.0,2376.0,3.0,1584.0,1008.0,7626.0,16946.0,3777.0,81239.0,40384.0,40855.0,3170.0,140857.0,12077.0,1136.0,1266.0,138.0,4334.0,9374.0,620.0,1330.0
Ivo_Karlovic,3366.0,282.0,202.0,2157.0,4506.0,685.0,1231.0,963.0,343.0,322.0,133.0,35.0,1356.0,1665.0,10637.0,6379.0,5183.0,186.0,3458.0,3890.0,2085.0,12947.0,5706.0,3497.0,170.0,1056.0,3982.0,542.0,1580.0,678.0,236.0,10935.0,31295.0,19228.0,5021.0,1116.0,6388.0,1730.0,26308.0,5706.0,144.0,420.0,2130.0,3193.0,1800.0,33.0,1200.0,1131.0,6388.0,10304.0,3355.0,31673.0,15307.0,16366.0,4860.0,82583.0,5856.0,476.0,656.0,345.0,1904.0,8001.0,502.0,1038.0
Victor_Estrella,261.0,112.0,62.0,2605.0,2221.0,90.0,1331.0,556.0,49.0,14.0,28.0,7.0,141.0,180.0,2162.0,1294.0,884.0,106.0,592.0,505.0,198.0,3864.0,1952.0,962.0,184.0,925.0,494.0,78.0,188.0,88.0,42.0,3240.0,6894.0,3777.0,619.0,46.0,1328.0,510.0,7356.0,1952.0,0.0,18.0,460.0,690.0,339.0,27.0,226.0,114.0,1328.0,2813.0,958.0,15967.0,7995.0,7972.0,462.0,27900.0,2251.0,168.0,312.0,137.0,967.0,1253.0,56.0,200.0
Horacio_Zeballos,133.0,14.0,8.0,616.0,434.0,25.0,296.0,187.0,0.0,0.0,0.0,0.0,57.0,48.0,530.0,318.0,246.0,36.0,164.0,159.0,84.0,809.0,346.0,160.0,51.0,194.0,56.0,12.0,38.0,18.0,4.0,642.0,1654.0,961.0,201.0,56.0,326.0,94.0,1500.0,346.0,0.0,36.0,114.0,171.0,102.0,0.0,68.0,42.0,326.0,576.0,147.0,2451.0,1237.0,1214.0,316.0,5147.0,424.0,42.0,52.0,60.0,245.0,320.0,28.0,32.0
Dudi_Sela,125.0,22.0,8.0,483.0,686.0,35.0,305.0,106.0,0.0,7.0,21.0,0.0,57.0,63.0,550.0,330.0,264.0,15.0,176.0,162.0,90.0,1005.0,482.0,259.0,34.0,121.0,86.0,12.0,28.0,24.0,4.0,824.0,1936.0,989.0,213.0,16.0,374.0,132.0,1908.0,482.0,0.0,27.0,154.0,231.0,99.0,0.0,66.0,51.0,374.0,718.0,147.0,2801.0,1371.0,1430.0,112.0,5291.0,490.0,46.0,58.0,25.0,273.0,403.0,26.0,48.0
Ze_Zhang,134.0,70.0,48.0,1294.0,1225.0,65.0,715.0,253.0,28.0,28.0,42.0,0.0,66.0,105.0,1070.0,642.0,438.0,30.0,292.0,270.0,123.0,1821.0,921.0,282.0,67.0,355.0,198.0,22.0,138.0,18.0,12.0,1558.0,3365.0,1831.0,333.0,32.0,648.0,250.0,3599.0,921.0,0.0,18.0,220.0,330.0,159.0,0.0,106.0,63.0,648.0,1426.0,287.0,7914.0,4008.0,3906.0,218.0,13190.0,1230.0,110.0,140.0,30.0,357.0,678.0,50.0,98.0
Ty_Trombetta,56.0,18.0,10.0,236.0,385.0,15.0,278.0,38.0,28.0,28.0,21.0,0.0,24.0,48.0,380.0,228.0,174.0,0.0,116.0,96.0,54.0,648.0,299.0,140.0,6.0,96.0,68.0,24.0,38.0,2.0,6.0,584.0,1248.0,743.0,132.0,36.0,236.0,78.0,1348.0,299.0,0.0,6.0,84.0,126.0,63.0,0.0,42.0,36.0,236.0,505.0,161.0,2861.0,1474.0,1387.0,230.0,5531.0,523.0,48.0,54.0,0.0,168.0,215.0,16.0,26.0
